,RegionName,State,Latitude,Longitude
1881,Lawrence,NJ,40.2778055,-74.7294313
1882,Corbin,KY,36.9486986,-84.0968761
1883,Jonesborough,TN,36.2942722,-82.4734787
1884,Sherwood,OR,45.3563261,-122.8402749
1885,South Lake Tahoe,CA,38.939926,-119.9771868
1886,Geneva,IL,41.8875281,-88.3053525
1887,Beeville,TX,28.4008319,-97.7483312
1888,York,SC,34.9943021,-81.24201750000002
1889,East Haven,CT,41.2841687,-72.8684565
1890,Marietta,OH,39.41535200000001,-81.45484359999999
1891,Mehlville,MO,38.5083865,-90.3228941
1892,Litchfield Park,AZ,33.4933743,-112.3579364
1893,Hampden,PA,40.2510902,-76.9758274
1894,Guilderland,NY,42.7043568,-73.9116433
1895,North Attleboro,MA,41.9695516,-71.35654389999999
1896,Taylorsville,NC,35.9216748,-81.17688129999999
1897,West Springfield,MA,42.1070383,-72.6203675
1898,Wellesley,MA,42.296797,-71.29238769999999
1899,Plainview,NY,40.7764882,-73.4673454
1900,Windsor,CT,41.8525984,-72.64370219999999
1901,Newberg,OR,45.3064258,-122.9469463
1902,Florin,CA,38.4960187,-121.4088416
1903,Salem,NH,42.78855530000001,-71.2008912
1904,North Platte,NE,41.1402759,-100.7601454
1905,Derby,KS,37.5455735,-97.2689331
1906,Duncan,OK,34.5023028,-97.9578128
1907,Rockford,MI,43.1200272,-85.5600316
1908,Long Branch,NJ,40.30427780000001,-73.9923596
1909,Norfolk,NE,42.03272339999999,-97.41375529999999
1910,Oak Ridge,TN,36.0103561,-84.26964490000002
1911,Tooele,UT,40.53077760000001,-112.29828
1912,Raytown,MO,39.0086171,-94.46356379999999
1913,Shaler,PA,40.5309184,-79.95284509999999
1914,Chili,NY,43.0765843,-77.76809519999999
1915,Rahway,NJ,40.60815909999999,-74.2776468
1916,Agawam,MA,42.0695391,-72.61481169999999
1917,Abingdon,VA,36.70983349999999,-81.9773482
1918,West Warwick,RI,41.70367110000001,-71.5215024
1919,Seatac,WA,47.4435903,-122.2960726
1920,Van Buren,MI,42.2203171,-83.4838244
1921,Christiansburg,VA,37.1298517,-80.4089389
1922,Saugus,MA,42.4651421,-71.0110473
1923,Algonquin,IL,42.1655801,-88.29424929999999
1924,Beltsville,MD,39.0348317,-76.9074739
1925,Mill Valley,CA,37.9060368,-122.5449763
1926,Lake Magdalene,FL,28.0741832,-82.4717613
1927,Jesup,GA,31.6074365,-81.8853924
1928,Norco,CA,33.9311257,-117.548661
1929,Millville,NJ,39.4020596,-75.0393438
1930,Vestal,NY,42.0855898,-76.053575
1931,Long Beach,NY,40.5884373,-73.65790799999999
1932,Mount Airy,MD,39.3762145,-77.154704
1933,Happy Valley,OR,45.4470021,-122.5309281
1934,Nutley,NJ,40.8223168,-74.15987249999999
1935,Nacogdoches,TX,31.6035129,-94.6554874
1936,Milford,MA,42.1398577,-71.5163049
1937,Englewood,FL,26.9620053,-82.3525952
1938,Oakdale,MN,44.9630216,-92.9649361
1939,Red Bluff,CA,40.1784886,-122.2358302
1940,Lacey,NJ,39.8726184,-74.2951444
1941,Tiffin,OH,41.1144992,-83.1779746
1942,South Kingstown,RI,41.4475686,-71.524667
1943,De Pere,WI,44.4488805,-88.0603806
1944,Palm City,FL,27.1678268,-80.2661591
1945,Grandville,MI,42.9097484,-85.7630885
1946,Garfield Heights,OH,41.4169974,-81.6059581
1947,Dublin,GA,32.5404447,-82.90375399999999
1948,Northampton,MA,42.3250896,-72.64120129999999
1949,Olivehurst,CA,39.0954484,-121.5521858
1950,Stoughton,MA,42.1229099,-71.10920120000002
1951,Fort Dodge,IA,42.4974694,-94.16801579999999
1952,Englewood,NJ,40.8928771,-73.9726381
1953,Rockingham,NC,34.9393201,-79.7739457
1954,Branford,CT,41.2799027,-72.81411849999999
1955,Central Point,OR,42.3759586,-122.9164307
1956,King of Prussia,PA,40.1012856,-75.3835525
1957,Ponte Vedra Beach,FL,30.2400058,-81.3852595
1958,Chamblee,GA,33.8920468,-84.29881259999999
1959,Colonial Heights,VA,37.244039,-77.4102607
1960,Oceanside,NY,40.6387141,-73.6401296
1961,Emporia,KS,38.403903,-96.18166260000001
1962,Stephenville,TX,32.2206958,-98.2022633
1963,Newtown,CT,41.4141172,-73.3035651
1964,Shelbyville,IN,39.5214373,-85.7769238
1965,York,PA,39.9625984,-76.727745
1966,Highland Park,IL,42.1816918,-87.8003437
1967,Festus,MO,38.2206101,-90.3959543
1968,Talladega,AL,33.4359416,-86.1058048
1969,Harker Heights,TX,31.0835102,-97.6597376
1970,Cantonment,FL,30.6053644,-87.34464919999999
1971,Clinton,TN,36.1034126,-84.1318632
1972,Hutto,TX,30.54269949999999,-97.5466702
1973,Graham,WA,47.0528789,-122.2942839
1974,Marion,IL,37.7306054,-88.9331256
1975,Goleta,CA,34.4358294,-119.8276389
1976,Monroeville,PA,40.4211798,-79.7881024
1977,Sonora,CA,37.9829496,-120.3821724
1978,Quincy,FL,30.5880468,-84.59105799999999
1979,Auburndale,FL,28.0652975,-81.7886906
1980,Kingsville,TX,27.5158689,-97.85610899999999
1981,Brenham,TX,30.1668828,-96.39774419999999
1982,Sugar Hill,GA,34.1064895,-84.0335197
1983,Kahului,HI,20.8893351,-156.4729469
1984,Ponchatoula,LA,30.4388041,-90.4414762
1985,Stanton,CA,33.8028875,-117.9931203
1986,Spring Hill,TN,35.751179,-86.9300023
1987,Shaker Heights,OH,41.4739419,-81.5370671
1988,Bardstown,KY,37.8092279,-85.46690249999999
1989,New Milford,CT,41.5770433,-73.4085463
1990,Bartow,FL,27.8964147,-81.8431374
1991,Fountain,CO,38.682219,-104.7008056
1992,Windermere,FL,28.4955593,-81.53479519999999
1993,Lake Jackson,TX,29.0338575,-95.4343859
1994,Logansport,IN,40.7544843,-86.3566659
1995,Poulsbo,WA,47.735928,-122.6465372
1996,Miami Lakes,FL,25.9087056,-80.30866189999999
1997,Lisle,IL,41.801141,-88.0747875
1998,Weatherford,TX,32.7592955,-97.7972544
1999,East Windsor,NJ,40.2677539,-74.5402506
2000,Ruskin,FL,27.7208633,-82.4331495
2001,Milton,MA,42.2495321,-71.0661653
2002,Corinth,MS,34.9342548,-88.5222702
2003,Mount Vernon,OH,40.3933956,-82.4857181
2004,Plum,PA,40.5003456,-79.7494911
2005,Allen Park,MI,42.2575385,-83.2110375
2006,Fridley,MN,45.0860765,-93.2632821
2007,Winterville,NC,35.529051,-77.40107619999999
2008,Danvers,MA,42.5750009,-70.93212199999999
2009,Bridgewater,MA,41.9903519,-70.9750541
2010,Suisun City,CA,38.2382474,-122.040244
2011,Bergenfield,NJ,40.9275987,-73.9973608
2012,Melrose,MA,42.4584292,-71.0661633
2013,Plainview,TX,34.1847936,-101.7068417
2014,Waynesville,NC,35.4887145,-82.98874769999999
2015,Ladera Ranch,CA,33.550735,-117.6411717
2016,Dunn,NC,35.3062743,-78.6089028
2017,Lower Merion,PA,40.0249667,-75.2829046
2018,Holly Springs,NC,35.6512655,-78.8336218
2019,Manlius,NY,43.0575765,-75.9692855
2020,Deptford,NJ,39.8227054,-75.11951069999999
2021,Parkland,FL,26.3107774,-80.25322489999999
2022,Clearfield,UT,41.1107771,-112.0260538
2023,Savage,MN,44.7647329,-93.3591147
2024,Gloucester,MA,42.6159285,-70.6619888
2025,Albemarle,NC,35.3501426,-80.2000578
2026,Severna Park,MD,39.070388,-76.5452409
2027,Murrells Inlet,SC,33.5510021,-79.0414261
2028,Sequim,WA,48.0795365,-123.1018438
2029,O Fallon,IL,38.592323,-89.910991
2030,Auburn,NY,42.9317335,-76.5660529
2031,Windsor,CA,38.5471327,-122.8163802
2032,Sebastian,FL,27.816415,-80.4706078
2033,Princeton,FL,25.5384417,-80.40894399999999
2034,Springfield,TN,36.5092118,-86.8849984
2035,Paramus,NJ,40.9445428,-74.0754189
2036,Lucedale,MS,30.9251869,-88.5900235
2037,Ocean,NJ,40.2479729,-74.029843
2038,Magna,UT,40.7091121,-112.1016088
2039,Riverhead,NY,40.9170435,-72.66204019999999
2040,Avon Park,FL,27.5958672,-81.5061862
2041,Parkland,WA,47.1553769,-122.4340114
2042,Oxford,OH,39.5069974,-84.74523099999999
2043,Madisonville,KY,37.32810050000001,-87.4988882
2044,Imperial Beach,CA,32.5839444,-117.1130849
2045,Lithia Springs,GA,33.7939953,-84.6604899
2046,Garden City,MI,42.3255928,-83.3310422
2047,Warrensburg,MO,38.7627893,-93.73604979999999
2048,Tualatin,OR,45.3779988,-122.7821817
2049,Dickson,TN,36.0770048,-87.3877899
2050,Burbank,IL,41.7467619,-87.76073799999999
2051,Yorkville,IL,41.6411409,-88.44729480000001
2052,Belmont,CA,37.5202145,-122.2758008
2053,Mount Pleasant,TX,33.1567863,-94.96826899999999
2054,Bristow,VA,38.723303,-77.5367043
2055,Mahwah,NJ,41.0886216,-74.1435843
2056,Mountain Home,AR,36.3353949,-92.381346
2057,Uniondale,NY,40.7003793,-73.5929056
2058,Farmington,MN,44.6402434,-93.1435497
2059,Burton,MI,42.99947179999999,-83.6163423
2060,Americus,GA,32.0723861,-84.23268759999999
2061,Oxford,NC,36.3107004,-78.5908345
2062,Mount Dora,FL,28.8024918,-81.644519
2063,Schererville,IN,41.4789246,-87.4547605
2064,Bedford,IN,38.8611619,-86.4872149
2065,Monroe,NC,34.9854275,-80.5495112
2066,Sun City West,AZ,33.6619819,-112.3412726
2067,Huntley,IL,42.1680796,-88.4281415
2068,Roanoke Rapids,NC,36.4615395,-77.6541464
2069,Horsham,PA,40.1784422,-75.1285061
2070,Hudson,WI,44.9746896,-92.7568703
2071,Dawsonville,GA,34.4212052,-84.1190804
2072,Crosby,TX,29.9118885,-95.0621512
2073,Jenison,MI,42.907248,-85.79197839999999
2074,Dahlonega,GA,34.5261465,-83.9843953
2075,Rockville Centre,NY,40.65871380000001,-73.6412406
2076,University Park,FL,25.7464895,-80.367553
2077,Huntington,IN,40.8831011,-85.49747599999999
2078,Park City,UT,40.6460622,-111.4979729
2079,Forest Grove,OR,45.526998,-123.1211134
2080,Salem,OH,40.9008923,-80.8567501
2081,Wakefield,MA,42.5039395,-71.0723391
2082,Wethersfield,CT,41.7063537,-72.6596244
2083,Gladstone,MO,39.2038918,-94.554677
2084,Abbeville,LA,29.9746502,-92.13429210000001
2085,Monroe,WA,47.8553772,-121.970958
2086,Vidor,TX,30.1316001,-94.0154541
2087,Bella Vista,AR,36.481464,-94.2732642
2088,Balch Springs,TX,32.7287413,-96.62277139999999
2089,Sun Prairie,WI,43.1836046,-89.2137254
2090,Alton,IL,38.8906038,-90.1842764
2091,Darlington,SC,34.2998762,-79.8761741
2092,Takoma Park,MD,38.9778882,-77.0074765
2093,Leesburg,GA,31.7321156,-84.1707423
2094,Vincennes,IN,38.677269,-87.5286325
2095,New London,CT,41.3556539,-72.0995209
2096,Adrian,MI,41.8975471,-84.03716589999999
2097,Hastings,NE,40.5862583,-98.38987259999999
2098,Niceville,FL,30.5168639,-86.48217199999999
2099,Shoreview,MN,45.0791325,-93.14716670000001
2100,Franklin,NC,35.1823171,-83.3815429
2101,Neosho,MO,36.8689554,-94.36799599999999
2102,Dumfries,VA,38.5676202,-77.3280382
2103,Middletown,NY,41.4459271,-74.42293409999999
2104,Juneau,AK,58.3019444,-134.4197221
2105,Kaysville,UT,41.0352216,-111.9385521
2106,Warwick,NY,41.2638494,-74.3822058
2107,Mansfield,CT,41.788489,-72.2292913
2108,Maumee,OH,41.5628294,-83.65382439999999
2109,Edgewater,FL,28.9888754,-80.9022758
2110,Clinton,NC,34.9979453,-78.32333249999999
2111,Smyrna,DE,39.2998339,-75.6046494
2112,Wilmette,IL,42.0722513,-87.7228384
2113,Powhatan,VA,37.5415273,-77.91882389999999
2114,Green Cove Springs,FL,29.9919085,-81.6781467
2115,Temple Hills,MD,38.8140024,-76.9455296
2116,Barberton,OH,41.012833,-81.6051221
2117,Kirkwood,MO,38.5833862,-90.406785
2118,Doylestown,PA,40.3101063,-75.1298939
2119,Jackson,MO,37.3822732,-89.6662063
2120,South Windsor,CT,41.8489872,-72.57175509999999
2121,Morrisville,NC,35.823483,-78.8255621
2122,Dickinson,ND,46.8791756,-102.7896242
2123,Pell City,AL,33.5862149,-86.2860888
2124,Cornelius,NC,35.4868032,-80.86007359999999
2125,Citrus Park,FL,28.0783497,-82.5698192
2126,Randolph,NJ,40.8478065,-74.5747248
2127,West Windsor,NJ,40.2983262,-74.618634
2128,South Pasadena,CA,34.1161196,-118.1503488
2129,Oak Forest,IL,41.6028116,-87.74393839999999
2130,Lemon Grove,CA,32.7425516,-117.0314172
2131,West Milford,NJ,41.1311292,-74.3673254
2132,Pittsburg,KS,37.410884,-94.70496
2133,Hobart,IN,41.5322592,-87.2550353
2134,Sparta,TN,35.9258985,-85.46414209999999
2135,Lochearn,MD,39.3406619,-76.72219439999999
2136,Green,OH,40.9458898,-81.4831714
2137,Morehead,KY,38.1839705,-83.4326841
2138,Campbellsville,KY,37.3433974,-85.3419069
2139,Westport,CT,41.1414717,-73.3579049
2140,Lower Macungie,PA,40.540989,-75.5626039
2141,Austintown,OH,41.1017247,-80.7645239
2142,Benicia,CA,38.049365,-122.1585777
2143,Forest Park,GA,33.6220542,-84.36909179999999
2144,Round Lake Beach,IL,42.37168810000001,-88.0900815
2145,Lebanon,PA,40.3409251,-76.4113497
2146,Paradise,CA,39.7596061,-121.6219177
2147,New Philadelphia,OH,40.4897871,-81.4456706
2148,Merrimack,NH,42.8678693,-71.49483219999999
2149,Newton,NC,35.6698552,-81.22147079999999
2150,Knightdale,NC,35.7876515,-78.4805563
2151,Philadelphia,MS,32.7715227,-89.1167275
2152,Horn Lake,MS,34.9553719,-90.03481389999999
2153,Sylacauga,AL,33.1731716,-86.2516406
2154,Reading,MA,42.5256563,-71.0952891
2155,Crawfordsville,IN,40.0411536,-86.87445160000001
2156,Patterson,CA,37.4716001,-121.129656
2157,Golden,CO,39.755543,-105.2210997
2158,Dyersburg,TN,36.0345159,-89.38562809999999
2159,Homewood,AL,33.4717732,-86.80082279999999
2160,Melrose Park,IL,41.9005865,-87.8567276
2161,Moon,PA,40.51697670000001,-80.22134770000001
2162,Ridgewood,NJ,40.9792645,-74.11653129999999
2163,Manchester,TN,35.4817431,-86.0885993
2164,Cottonwood,AZ,34.7391876,-112.0098791
2165,Colleyville,TX,32.8809603,-97.155012
2166,Ridgeland,MS,32.4284761,-90.1323087
2167,Seffner,FL,27.9836329,-82.27564679999999
2168,Burlington,MA,42.5047161,-71.1956205
2169,Oswego,NY,43.4553461,-76.5104973
2170,Greenbelt,MD,39.0045544,-76.87552819999999
2171,Ellijay,GA,34.6948076,-84.4821498
2172,Athens,TN,35.4428512,-84.5929898
2173,Antioch,IL,42.4772418,-88.0956396
2174,Evergreen,CO,39.6333213,-105.3172146
2175,Lenoir City,TN,35.7972998,-84.2560299
2176,Ramsey,MN,45.2611,-93.45
2177,Farmington,CT,41.7360305,-72.79502699999999
2178,South Salt Lake,UT,40.7188354,-111.8882691
2179,Hartselle,AL,34.4434282,-86.9352842
2180,Hernando,MS,34.823987,-89.9937018
2181,Roxboro,NC,36.3937519,-78.982788
2182,Forest,VA,37.3637534,-79.289749
2183,Summerfield,FL,29.0075671,-82.0204688
2184,Ashland,OR,42.1945758,-122.7094767
2185,Davenport,FL,28.1614046,-81.60174169999999
2186,Zachary,LA,30.64851909999999,-91.1564961
2187,Navarre,FL,30.4109342,-86.91232169999999
2188,Aptos,CA,36.97717290000001,-121.8994016
2189,Marshall,TX,32.5448714,-94.36741839999999
2190,Brookings,SD,44.3113573,-96.79838769999999
2191,Blacklick,OH,39.99505190000001,-82.8108366
2192,Bridgeton,NJ,39.427337,-75.2340768
2193,Belmont,MA,42.3956405,-71.1776114
2194,Okemos,MI,42.722257,-84.4274744
2195,North Potomac,MD,39.097769,-77.2347674
2196,Yucca Valley,CA,34.1141743,-116.432235
2197,Sheridan,WY,44.7971939,-106.9561791
2198,Oildale,CA,35.4196799,-119.0195452
2199,North Wales,PA,40.2109404,-75.2782317
2200,Berea,KY,37.568694,-84.2963223
2201,Ridgefield,CT,41.28406349999999,-73.4975412
2202,Wyandotte,MI,42.21420639999999,-83.14992389999999
2203,Hamilton,NJ,40.2115109,-74.6796651
2204,Walpole,MA,42.1417442,-71.2495096
2205,Northfield,MN,44.4582983,-93.161604
2206,Estero,FL,26.438136,-81.8067523
2207,Hudson,NH,42.7647763,-71.43980739999999
2208,Caledonia,WI,42.8077958,-87.92424799999999
2209,Nogales,AZ,31.3403775,-110.9342532
2210,Groveton,VA,38.7742548,-77.0967357
2211,Washington,NC,35.54655169999999,-77.0521742
2212,Bloomingdale,IL,41.9575285,-88.0809036
2213,Temple Terrace,FL,28.0352964,-82.3892596
2214,South Holland,IL,41.6008681,-87.60698939999999
2215,Dedham,MA,42.2436085,-71.1676536
2216,Bastrop,TX,30.1104947,-97.3152701
2217,Muskego,WI,42.905848,-88.13897790000001
2218,Tahlequah,OK,35.91537,-94.969956
2219,Grandview,MO,38.8858407,-94.5330096
2220,Picayune,MS,30.5254692,-89.67950839999999
2221,Upper Dublin,PA,40.15326839999999,-75.1895576
2222,Elmwood Park,IL,41.9211423,-87.8092266
2223,Londonderry,NH,42.86512980000001,-71.3739272
2224,Brownwood,TX,31.7093197,-98.9911611
2225,Columbine,CO,39.5877657,-105.0694295
2226,Lodi,NJ,40.8823215,-74.08319709999999
2227,Ada,OK,34.774531,-96.6783449
2228,Smiths,AL,32.5401393,-85.09854729999999
2229,Batavia,IL,41.8500284,-88.3125738
2230,Milford,MI,42.5916684,-83.6003703
2231,Inkster,MI,42.2942045,-83.30993029999999
2232,Georgetown,SC,33.376834,-79.2944964
2233,King George,VA,38.2664512,-77.18078419999999
2234,Chambersburg,PA,39.9375911,-77.6611022
2235,Scotch Plains,NJ,40.6400404,-74.369018
2236,Douglas,GA,31.5088073,-82.8498654
2237,Guthrie,OK,35.878937,-97.42531849999999
2238,North Kingstown,RI,41.5568315,-71.4536835
2239,Clarkston,GA,33.8095487,-84.23964339999999
2240,Green Valley,AZ,31.8542511,-110.9937019
2241,Candler,NC,35.5360973,-82.69273629999999
2242,West Memphis,AR,35.1464797,-90.1845388
2243,Locust Grove,GA,33.3459495,-84.109083
2244,Crawfordville,FL,30.19448389999999,-84.37112069999999
2245,Aberdeen,MD,39.5095556,-76.16411970000001
2246,Seal Beach,CA,33.7414085,-118.1047682
2247,Richmond Hill,GA,31.9382652,-81.3034433
2248,Cliffside Park,NJ,40.8214894,-73.9876388
2249,Somerset,NJ,40.497604,-74.48848679999999
2250,Batesville,AR,35.769799,-91.6409721
2251,Derwood,MD,39.1174267,-77.1611903
2252,Roselle,IL,41.9847504,-88.07979329999999
2253,Danville,KY,37.6456329,-84.77217019999999
2254,Coos Bay,OR,43.3665007,-124.2178903
2255,Washington,MI,42.7509332,-83.05761559999999
2256,Mercer Island,WA,47.5706548,-122.2220674
2257,Walker,MI,43.0014133,-85.7680915
2258,Newton,KS,38.0466779,-97.34503649999999
2259,Kingston,NY,41.9270367,-73.9973608
2260,El Cerrito,CA,37.9161326,-122.310765
2261,Allendale,MI,42.97219339999999,-85.9540407
2262,San Fernando,CA,34.2819461,-118.4389719
2263,Palatka,FL,29.6485801,-81.6375819
2264,Carney,MD,39.3942737,-76.52357599999999
2265,West Hempstead,NY,40.7048242,-73.65012949999999
2266,Athens,TX,32.2048735,-95.8555207
2267,Anderson,CA,40.448208,-122.2977815
2268,Jackson,GA,33.2945651,-83.96602089999999
2269,University Park,TX,32.8550377,-96.797592
2270,Peru,IN,40.7536528,-86.0688811
2271,North Pole,AK,64.7511111,-147.3494443
2272,Agoura Hills,CA,34.1533395,-118.7616764
2273,Kelso,WA,46.146779,-122.9084445
2274,Mayfield,KY,36.7417235,-88.6367154
2275,Cedartown,GA,34.0112715,-85.25658229999999
2276,Kings Mountain,NC,35.2451342,-81.34119419999999
2277,Springfield,PA,39.9306677,-75.32018780000001
2278,Fruit Cove,FL,30.1110746,-81.641758
2279,Carteret,NJ,40.5773266,-74.2282005
2280,Whitehall,PA,40.6572331,-75.4985521
2281,Vinings,GA,33.8648262,-84.4643744
2282,Village of Palmetto Bay,FL,25.6217715,-80.3247748
2283,Cockeysville,MD,39.4812172,-76.6438598
2284,Azle,TX,32.8951262,-97.5458565
2285,Leisure City,FL,25.4953878,-80.42922229999999
2286,Maywood,IL,41.8791979,-87.8431155
2287,Eagle Mountain,UT,40.31411689999999,-112.006882
2288,Elk River,MN,45.33772829999999,-93.56911219999999
2289,Zionsville,IN,39.9508733,-86.261937
2290,Eastchester,NY,40.95956049999999,-73.8095574
2291,Coronado,CA,32.6858853,-117.1830891
2292,Homosassa,FL,28.7813722,-82.6151001
2293,Imperial,MO,38.3697763,-90.37845250000001
2294,Spring Lake,NC,35.1679395,-78.97280560000002
2295,Wall,NJ,40.1606666,-74.0679753
2296,Morton Grove,IL,42.0405852,-87.78256209999999
2297,Easton,MD,38.7742826,-76.0763305
2298,Middleborough,MA,41.8929942,-70.9107708
2299,Saginaw,TX,32.8601275,-97.3639068
2300,Lower Paxton,PA,40.3102383,-76.7913588
2301,Washington,IL,40.7036482,-89.4073123
2302,North Haven,CT,41.39091390000001,-72.8595447
2303,Simsbury,CT,41.8540094,-72.82791499999999
2304,Tullahoma,TN,35.3620235,-86.20943419999999
2305,Lemont,IL,41.673642,-88.0017261
2306,Zebulon,NC,35.8243208,-78.3147199
2307,Cleveland,GA,34.5970402,-83.7632366
2308,Trotwood,OH,39.7972788,-84.3113334
2309,Norwalk,OH,41.24255309999999,-82.6157331
2310,Hays,KS,38.8791783,-99.3267702
2311,Frankfort,IN,40.2794809,-86.5108355
2312,Ephrata,PA,40.1798165,-76.17883909999999
2313,East Fishkill,NY,41.5534267,-73.7956884
2314,Mechanicsville,MD,38.4421648,-76.74397669999999
2315,McHenry,IL,42.333355,-88.2667534
2316,Silverdale,WA,47.6445386,-122.6948697
2317,The Crossings,FL,25.6630546,-80.4073392
2318,Greenwood,MS,33.5162315,-90.1795281
2319,Warrington,PA,40.250319,-75.1662121
2320,Millsboro,DE,38.59150229999999,-75.2913018
2321,Millington,TN,35.3414744,-89.8973084
2322,Easton,MA,42.0245442,-71.1286594
2323,Branson,MO,36.6436731,-93.21851439999999
2324,Cranford,NJ,40.6584212,-74.2995928
2325,Westford,MA,42.5792583,-71.4378411
2326,Sandusky,OH,41.4561754,-82.71168209999999
2327,Ottawa,IL,41.3455892,-88.8425769
2328,Mint Hill,NC,35.1735404,-80.6570304
2329,Wexford,PA,40.6266318,-80.05497679999999
2330,Harvest,AL,34.8556441,-86.7508323
2331,Maplewood,NJ,40.7299793,-74.271992
2332,Lexington Park,MD,38.2575517,-76.4620928
2333,Seymour,TN,35.8725599,-83.77401979999999
2334,Westmont,IL,41.7958639,-87.9756175
2335,Mansfield,MA,42.03345650000001,-71.2190578
2336,Plymouth,IN,41.3436554,-86.3097278
2337,Rosemont,CA,38.5518507,-121.3646739
2338,Kihei,HI,20.7644275,-156.4450063
2339,Yarmouth,MA,41.7056291,-70.2286681
2340,Keene,NH,42.933692,-72.2781409
2341,White Bear Lake,MN,45.0853814,-93.0081479
2342,Columbia City,IN,41.15726859999999,-85.4883127
2343,Haymarket,VA,38.8120591,-77.6363806
2344,Fountain Hills,AZ,33.6042079,-111.7256936
2345,Odessa,FL,28.1793926,-82.5579537
2346,Riverside,OH,39.779781,-84.12410469999999
2347,Roxbury,NJ,40.8693272,-74.66346399999999
2348,North Tustin,CA,33.7635422,-117.7901088
2349,Romulus,MI,42.2222614,-83.39659940000001
2350,Hillsboro,OH,39.2022866,-83.611587
2351,Independence,KY,38.94311829999999,-84.54410899999999
2352,Lynn Haven,FL,30.2454776,-85.64826099999999
2353,Plainsboro,NJ,40.3382543,-74.585292
2354,Amsterdam,NY,42.9377453,-74.190356
2355,Portland,TN,36.5817089,-86.5163833
2356,Zion,IL,42.4461322,-87.83285049999999
2357,Dover,PA,40.0017634,-76.8502488
2358,Crofton,MD,39.0017772,-76.68746709999999
2359,Medford,NJ,39.86618259999999,-74.8390162
2360,Vernon Hills,IL,42.23933230000001,-87.9653565
2361,Williamsburg,KY,36.7434169,-84.15965609999999
2362,Calabasas,CA,34.1367208,-118.6614809
2363,Ooltewah,TN,35.0712154,-85.0817091
2364,Halfmoon,NY,42.8690107,-73.7242486
2365,Granite Bay,CA,38.7632345,-121.1638361
2366,Acton,MA,42.4850931,-71.43284
2367,Herriman,UT,40.5141147,-112.0329938
2368,Champlin,MN,45.1888539,-93.39745370000001
2369,Smithfield,NC,35.5084935,-78.3394455
2370,Bastrop,LA,32.7562463,-91.8723497
